,Symbol,RalatedParty,EndDate,ISExit,Relationship,RegisterAddress,DirectHoldingRatio,IndirectHoldingRatio,Sub_Symbol,Name,is_foreign,is_subsidiary_listed,ind
963,000023,深圳市天地顺铭企业管理有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,ST 深天,0,0,企业管理
964,000023,深圳市天地顺铭贸易有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,ST 深天,0,0,对外投资
965,000023,深圳市天地远东新材料有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,ST 深天,0,0,混凝土加工与销售
966,000023,深圳市天地东建新材料有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,ST 深天,0,0,混凝土加工与销售
967,000023,深圳市天地顺铭科技有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,ST 深天,0,0,技术咨询、研发
968,000023,深圳市天地宝创新材料有限公司,2022-12-31,0,上市公司的子公司,深圳,,100,,ST 深天,0,0,混凝土加工与销售
969,000023,深圳市天地新材料有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,ST 深天,0,0,混凝土加工与销售
970,000023,株洲天地中亿混凝土有限公司,2022-12-31,0,上市公司的子公司,株洲,80,,,ST 深天,0,0,混凝土加工与销售
971,000023,西安千禧国际置业有限公司,2022-12-31,0,上市公司的子公司,西安,100,,,ST 深天,0,0,房地产开发与销售
972,000023,深圳市天地建筑材料有限公司,2022-12-31,0,上市公司的子公司,深圳,85,,,ST 深天,0,0,加工业
973,000023,连云港天地经纬房地产开发有限公司,2022-12-31,0,上市公司的子公司,江苏,,65,,ST 深天,0,0,房地产开发与销售
974,000023,株洲天地混凝土有限公司,2022-12-31,0,上市公司的子公司,株洲,100,,,ST 深天,0,0,混凝土加工与销售
975,000023,深圳市深秦实业有限公司,2022-12-31,0,上市公司的子公司,深圳,60,,,ST 深天,0,0,水泥制品、加工与销售、房地产开发与销售
976,000023,深圳市天地物业管理有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,ST 深天,0,0,服务业
977,000023,深圳市天地良材混凝土有限公司,2022-12-31,0,上市公司的子公司,深圳,,60,,ST 深天,0,0,混凝土加工与销售
978,000023,深圳市禧之景建筑材料有限公司,,,,,,,,,,,国内贸易代理与销售
981,000025,深圳市特力新永通汽车发展有限公司,2022-12-31,0,上市公司的子公司,深圳,5,95,,特力A,0,0,物业租赁
991,000025,深圳市特发特力房地产有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,特力A,0,0,商业
996,000025,深圳市仁孚特力汽车服务有限公司,2022-12-31,0,上市公司的联营企业,深圳,35,,,特力A,0,0,汽车销售、维修
997,000025,国润黄金(深圳)有限公司,2022-12-31,0,上市公司的子公司,深圳,36,5,,特力A,0,0,投资金条销售、黄金回收、黄金提纯/兑换服务
998,000025,上海泛粤钻石有限公司,2022-12-31,0,上市公司的子公司,上海,0,100,,特力A,0,0,商业
999,000025,深圳珠宝产业服务有限公司,2022-12-31,0,上市公司的子公司,深圳,65,,,特力A,0,0,珠宝展销会策划、珠宝寄售、展览展示策划、会务服务、市场营销策划
1000,000025,深圳市特力宝库供应链科技有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,特力A,0,0,黄金饰品、贵金属制品的购销及租赁、保管箱租赁、仓储服务
1001,000025,深圳市华日丰田汽车销售服务有限公司,2022-12-31,0,上市公司的子公司,深圳,60,,,特力A,0,0,汽车销售
1002,000025,深圳市中天实业有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,特力A,0,0,物业租赁
1003,000025,深圳市华日安信汽车检测有限公司,2022-12-31,0,上市公司的子公司,深圳,0,100,,特力A,0,0,商业
1004,000025,深圳特发华日汽车企业有限公司,2022-12-31,0,上市公司的子公司,深圳,60,,,特力A,0,0,汽车修理与零配件生产销售
1005,000025,深圳市汽车工业供销公司,2022-12-31,0,上市公司的子公司,深圳,0,100,,特力A,0,0,商业
1006,000025,深圳市汽车工业贸易有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,特力A,0,0,物业租赁
1007,000025,深圳市新永通机动车检测设备有限公司,2022-12-31,0,上市公司的子公司,深圳,51,,,特力A,0,0,物业租赁
1008,000025,深圳市特力创盈科技有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,特力A,0,0,物业租赁
1009,000025,深圳市宝安石泉实业有限公司,2022-12-31,0,上市公司的子公司,深圳,0,100,,特力A,0,0,商业
1010,000025,深圳特力吉盟投资有限公司,2022-12-31,0,上市公司的合营企业,深圳,50,,,特力A,0,0,投资兴办实业、物业管理、租赁
1012,000026,时悦汇精品(深圳)有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,飞亚达,0,0,商业
1013,000026,飞亚达销售有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,飞亚达,0,0,设计、研发、销售钟表及零配件。
1014,000026,深圳市亨吉利世界名表中心有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,飞亚达,0,0,"购销钟表及零配件,维修服务。"
1015,000026,深圳市飞亚达精密科技有限公司,2022-12-31,0,上市公司的子公司,深圳,99,1,,飞亚达,0,0,制造生产钟表及零配件。
1016,000026,深圳市飞亚达科技发展有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,飞亚达,0,0,生产加工精密零配件。
1017,000026,亨吉利世界名表中心(海南)有限公司,2022-12-31,0,上市公司的子公司,三亚,100,,,飞亚达,0,0,商业
1018,000026,深圳市讯航精密科技有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,飞亚达,0,0,制造业
1019,000026,艾米龙时计(深圳)有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,飞亚达,0,0,设计、研发、销售钟表及零配件。
1020,000026,Montres Chouriet SA,2022-12-31,0,上市公司的子公司,瑞士,,100,,飞亚达,1,0,制造业
1021,000026,飞亚达(香港)有限公司,2022-12-31,0,上市公司的子公司,香港,100,,,飞亚达,0,0,钟表及配件贸易及投资。
1022,000026,辽宁亨达锐商贸有限公司,2022-12-31,0,上市公司的子公司,沈阳,100,,,飞亚达,0,0,商业
1023,000026,深圳市亨吉利电子商务有限公司,2022-12-31,0,上市公司的子公司,深圳,100,,,飞亚达,0,0,商业
1024,000026,上海表业有限公司,2022-12-31,0,上市公司的联营企业,上海,25,,,飞亚达,0,0,商业
1026,000027,深圳国际能源与环境技术促进中心,2022-12-31,0,上市公司的子公司,,,,,深圳能源,0,0,技术研究
1034,000027,China Hydroelectric Corporation(Hong Kong)Limited,,,,,,,,,,,项目投资
1040,000027,Sunon(Hongkong)International Company Limited,,,,,,,,,,,贸易及投资
1041,000027,Sunon Asogli Power(Ghana)Ltd.,,,,,,,,,,,电力生产
1042,000027,深能(香港)国际有限公司,,,,,,,,,,,贸易及投资
1043,000027,深能安所固电力(加纳)有限公司,,,,,,,,,,,电力生产
1048,000027,潮州深能城市燃气发展有限公司,2022-12-31,0,上市公司的子公司,广东省潮州市,,100,,深圳能源,0,0,储存、经营:天然气
1049,000027,Win Energy Joint Stock Company,2022-12-31,0,上市公司的子公司,越南,,51,,深圳能源,1,0,电力生产
1050,000027,杭州曜恒新能源科技有限公司,2022-12-31,0,上市公司的子公司,浙江省杭州市,,100,,深圳能源,0,0,新能源、环保技术开发及销售
1051,000027,深能环保发展集团有限公司,2022-12-31,0,上市公司的子公司,广东省深圳市,,55,,深圳能源,0,0,公共设施管理
1052,000027,湘乡光大燃气有限公司,2022-12-31,0,上市公司的子公司,湖南省湘乡市,,70,,深圳能源,0,0,电力、热力、燃气及水生产
1053,000027,Newton Industrial Limited,2022-12-31,0,上市公司的子公司,维尔京群岛,100,,,深圳能源,1,0,电力投资
1054,000027,克州华辰能源有限公司,2022-12-31,0,上市公司的子公司,新疆克州,,100,,深圳能源,0,0,管道燃气的投资;燃气工程建设、运营和管道运输;燃气、热能供应;滴灌及能源的开发、维护
1055,000027,Sinocity International Limited,2022-12-31,0,上市公司的子公司,维尔京群岛,,100,,深圳能源,1,0,投资
1057,000027,深圳市广深沙角B电力有限公司,2022-12-31,0,上市公司的子公司,广东省深圳市,64.77,,,深圳能源,0,0,电力生产
1058,000027,深圳能源环保股份有限公司,2022-12-31,0,上市公司的子公司,广东省深圳市,98.8,1.2,,深圳能源,0,0,固废处理
1059,000027,深圳市宝安区深能环保有限公司,2022-12-31,0,上市公司的子公司,广东省深圳市,,100,,深圳能源,0,0,电力生产
1060,000027,深圳市能源运输有限公司,2022-12-31,0,上市公司的子公司,广东省深圳市,100,,,深圳能源,0,0,装卸运输
1061,000027,深圳能源财务有限公司,2022-12-31,0,上市公司的子公司,广东省深圳市,70,30,,深圳能源,0,0,金融业
1062,000027,Charterway Limited,2022-12-31,0,上市公司的子公司,维尔京群岛,,100,,深圳能源,1,0,投资
1063,000027,睢宁阿特斯新能源有限公司,2022-12-31,0,上市公司的子公司,江苏省睢宁县,,100,,深圳能源,0,0,太阳能发电、食用菌种植、蔬菜种植、销售
1064,000027,宿迁中铂太阳能电力有限公司,2022-12-31,0,上市公司的子公司,江苏省宿迁市,,100,,深圳能源,0,0,光伏电站建设、运行管理
1065,000027,赵县亚太燃气有限公司,2022-12-31,0,上市公司的子公司,河北省石家庄市,,100,,深圳能源,0,0,管道天然气投资经营
1066,000027,鹤壁市中融东方新能源有限公司,2022-12-31,0,上市公司的子公司,河南省鹤壁市,,100,,深圳能源,0,0,风力项目投资、开发及建设运营
1067,000027,高邮协合风力发电有限公司,2022-12-31,0,上市公司的子公司,江苏省高邮市,,100,,深圳能源,0,0,风力项目投资、开发及建设运营
1068,000027,邢台县永联光伏发电开发有限公司,2022-12-31,0,上市公司的子公司,河北省邢台市,,100,,深圳能源,0,0,光伏
1069,000027,大同阿特斯新能源开发有限公司,2022-12-31,0,上市公司的子公司,山西省大同市,,100,,深圳能源,0,0,新能源项目的开发
1070,000027,China Hydroelectric Corporation,2022-12-31,0,上市公司的子公司,开曼群岛,,100,,深圳能源,1,0,项目投资
1072,000027,河池汇能电力有限公司,2022-12-31,0,上市公司的子公司,南丹县城关镇,100,,,深圳能源,0,0,"电力设施租赁,电力资源(电网、电源)的投资,电站开发建设,电力咨询服务,商品贸易"
1073,000027,惠州深能源丰达电力有限公司,2022-12-31,0,上市公司的子公司,广东省惠州市,96.55,,,深圳能源,0,0,电力生产
1074,000027,惠州市城市燃气发展有限公司,2022-12-31,0,上市公司的子公司,广东省惠州市,,87.5,,深圳能源,0,0,燃气经营
1076,000027,国电库尔勒发电有限公司,2022-12-31,0,上市公司的子公司,新疆巴州库尔勒市,83.75,,,深圳能源,0,0,电力生产
1077,000027,新疆宽洋能源投资有限公司,2022-12-31,0,上市公司的子公司,新疆哈密市,,100,,深圳能源,0,0,风力、光伏项目投资、开发及建设运营
1078,000027,巴里坤尚风新能源投资有限公司,2022-12-31,0,上市公司的子公司,新疆哈密市,,100,,深圳能源,0,0,光伏项目投资、开发及建设运营
1079,000027,库尔勒新隆热力有限责任公司,2022-12-31,0,上市公司的子公司,新疆巴州,,100,,深圳能源,0,0,锅炉集中供暖
1080,000027,舟山深能燃气发展有限公司,2022-12-31,0,上市公司的子公司,浙江省舟山市,,65,,深圳能源,0,0,天然气城市管网的投资、铺设、维护、销售
1081,000027,深能北方能源控股有限公司,2022-12-31,0,上市公司的子公司,北京市,100,,,深圳能源,0,0,新能源发电
1082,000027,深能南京能源控股有限公司,2022-12-31,0,上市公司的子公司,江苏省南京市,100,,,深圳能源,0,0,新能源发电
1083,000027,惠州市城市燃气工程有限公司,2022-12-31,0,上市公司的子公司,广东省惠州市,,100,,深圳能源,0,0,燃气经营
1084,000027,深能水电投资管理有限公司,2022-12-31,0,上市公司的子公司,四川省成都市,100,,,深圳能源,0,0,项目投资
1103,000027,深能保定发电有限公司,2022-12-31,0,上市公司的子公司,河北省保定市,100,,,深圳能源,0,0,对电能生产、热力生产项目的投资、开发、建设、管理
1105,000027,深圳能源售电有限公司,2022-12-31,0,上市公司的子公司,广东省深圳市,100,,,深圳能源,0,0,"电力销售,提供售后服务,并通过合同能源管理等提供相关增值服务"
1106,000027,深圳妈湾电力有限公司,2022-12-31,0,上市公司的子公司,广东省深圳市,73.41,12.17,,深圳能源,0,0,火力发电
1107,000027,深能合和电力(河源)有限公司,2022-12-31,0,上市公司的子公司,广东省河源市,100,,,深圳能源,0,0,电力生产
1108,000027,潮州深能燃气有限公司,2022-12-31,0,上市公司的子公司,广东省潮州市,,51,,深圳能源,0,0,燃气经营
1109,000027,深圳能源燃气投资控股有限公司,2022-12-31,0,上市公司的子公司,广东省深圳市,59.86,,,深圳能源,0,0,燃气经营
1110,000027,东莞深能源樟洋电力有限公司,2022-12-31,0,上市公司的子公司,广东省东莞市,73.58,,,深圳能源,0,0,电力生产
1111,000027,长城证券股份有限公司,2022-12-31,0,上市公司的联营企业,广东省深圳市,9.77,,002939,深圳能源,0,1,证券经纪;证券投资咨询
1112,000027,深能(河源)电力有限公司,2022-12-31,0,上市公司的子公司,,,,,深圳能源,0,0,燃煤发电
1113,000027,国能南宁发电有限公司,2022-12-31,0,上市公司的联营企业,广西南宁市,47.29,,,深圳能源,0,0,电力业务的开发、投资、管理
1114,000027,河北西柏坡发电有限责任公司,2022-12-31,0,上市公司的联营企业,河北省石家庄,40,,,深圳能源,0,0,电力生产
1115,000027,深圳市环保科技集团股份有限公司,2022-12-31,0,上市公司的联营企业,广东省深圳市,,34,,深圳能源,0,0,生态保护和环境治理
1116,000027,深能智慧能源科技有限公司,2022-12-31,0,上市公司的子公司,广东省深圳市,100,,,深圳能源,0,0,综合能源的生产和供应、投资经营;电动汽车充电设施、储能设备的开发、建设及运营
1117,000027,国家管网集团深圳天然气有限公司,2022-12-31,0,上市公司的联营企业,广东省深圳市,,30,,深圳能源,0,0,"深圳液化天然气接收站、输气干线,液化天然气和天然气加工利用项目的投资、建设、运营"
1118,000028,辽宁成大方圆医药有限公司,2022-12-31,0,上市公司的子公司,沈阳,,100,,国药一致,0,0,商业
1119,000028,上海浦东新区医药药材有限公司,2022-12-31,0,上市公司的子公司,上海,,75,,国药一致,0,0,商业
1120,000028,上海养和堂药业连锁经营有限公司,2022-12-31,0,上市公司的子公司,上海,,100,,国药一致,0,0,商业
1121,000028,上海浦东养和堂中医门诊部有限公司,2022-12-31,0,上市公司的子公司,上海,,100,,国药一致,0,0,商业
1122,000028,辽宁成大方圆医药连锁有限公司,2022-12-31,0,上市公司的子公司,沈阳,,100,,国药一致,0,0,商业
1123,000028,山东成大方圆医药连锁有限公司,2022-12-31,0,上市公司的子公司,青岛,,100,,国药一致,0,0,商业
1124,000028,成大方圆(辽宁)新药特药连锁有限公司,2022-12-31,0,上市公司的子公司,沈阳,,80,,国药一致,0,0,商业
1125,000028,延吉市祥和医药有限责任公司,2022-12-31,0,上市公司的子公司,延吉,,51,,国药一致,0,0,商业
1126,000028,辽宁成大方圆职业技术培训学校,2022-12-31,0,上市公司的子公司,沈阳,,100,,国药一致,0,0,服务业
1127,000028,成大方圆医药集团有限公司,2022-12-31,0,上市公司的子公司,沈阳,,100,,国药一致,0,0,商业
1128,000028,榆树市鼎和医药科技有限公司,2022-12-31,0,上市公司的子公司,长春,,51,,国药一致,0,0,商业
1129,000028,福建国大医药有限公司,2022-12-31,0,上市公司的子公司,厦门,,100,,国药一致,0,0,商业
1130,000028,国大益和大药房吉林有限公司,2022-12-31,0,上市公司的子公司,长春,,100,,国药一致,0,0,商业
1131,000028,国药控股天和吉林医药有限公司,2022-12-31,0,上市公司的子公司,长春,,85,,国药一致,0,0,商业
1132,000028,上海鼎群企业管理咨询有限公司,2022-12-31,0,上市公司的子公司,上海,,100,,国药一致,0,0,服务业
1133,000028,国大药房(普洱)淞茂有限公司,2022-12-31,0,上市公司的子公司,普洱,,60,,国药一致,0,0,商业
1134,000028,福建国大药房连锁有限公司,2022-12-31,0,上市公司的子公司,厦门,,100,,国药一致,0,0,商业
1135,000028,国药控股国大药房郑州连锁有限公司,2022-12-31,0,上市公司的子公司,郑州,,60,,国药一致,0,0,商业
1136,000028,北京金象国兴医药有限责任公司,2022-12-31,0,上市公司的子公司,北京,,100,,国药一致,0,0,商业
1137,000028,北京金象大药房医药连锁有限责任公司,2022-12-31,0,上市公司的子公司,北京,,53.13,,国药一致,0,0,商业
1138,000028,上海复美徐惠大药房有限公司,2022-12-31,0,上市公司的子公司,上海,,100,,国药一致,0,0,商业
1139,000028,大连正达药业有限公司,2022-12-31,0,上市公司的子公司,大连,,100,,国药一致,0,0,商业
1140,000028,上海御泰堂中医门诊部有限公司,2022-12-31,0,上市公司的子公司,上海,,100,,国药一致,0,0,商业
1141,000028,吉林省东隆医药物流配送有限公司,2022-12-31,0,上市公司的子公司,长春,,100,,国药一致,0,0,商业
1142,000028,河北成大方圆医药连锁有限公司,2022-12-31,0,上市公司的子公司,秦皇岛,,100,,国药一致,0,0,商业
1143,000028,东源一致医药连锁有限公司,2022-12-31,0,上市公司的联营企业,河源,,45,,国药一致,0,0,商业
1144,000028,辽宁成大方圆物流有限公司,2022-12-31,0,上市公司的子公司,沈阳,,100,,国药一致,0,0,服务业
