股票代码,证券简称,参控公司,参控公司代码,参控关系,投资额(万元),持股比例(%),注册资本(万元),注册地,报告期,主营业务,是否上市/挂牌
000050.SZ,深天马A,韩国天马公司,10058543.0,全资子公司,69220.0,100.0,69220.0,韩国京畿道,12/31/2023,商业贸易,否
000050.SZ,深天马A,上海天马有机发光显示技术有限公司,10335453.0,全资子公司,100000.0,100.0,100000.0,上海市,12/31/2023,制造业,否
000050.SZ,深天马A,天马微电子(香港)有限公司,10180187.0,全资子公司,10.0,100.0,10.0,香港,12/31/2023,商业贸易,否
000050.SZ,深天马A,深圳中航显示技术有限公司,10180184.0,全资子公司,1000.0,100.0,1000.0,深圳市,12/31/2023,制造业,否
000050.SZ,深天马A,厦门天马微电子有限公司,10171645.0,全资子公司,880000.0,100.0,880000.0,厦门市,12/31/2023,显示屏及显示模组,否
000050.SZ,深天马A,武汉天马微电子有限公司,10117556.0,全资子公司,1628000.0,100.0,1628000.0,武汉市,12/31/2023,显示屏及显示模组,否
000050.SZ,深天马A,成都天马微电子有限公司,10105813.0,全资子公司,120000.0,100.0,120000.0,成都市,12/31/2023,制造业,否
000050.SZ,深天马A,上海天马微电子有限公司,10055084.0,全资子公司,103000.0,100.0,103000.0,上海市,12/31/2023,制造业,否
000050.SZ,深天马A,上海中航光电子有限公司,10051435.0,全资子公司,160000.0,100.0,160000.0,上海市,12/31/2023,显示屏及显示模组,否
000050.SZ,深天马A,江苏天华汽车电子科技有限公司,10000435497.0,控股子公司,5500.0,55.0,10000.0,南通市,12/31/2023,制造业,否
000050.SZ,深天马A,上海富天沣微电子有限公司,10000421529.0,参股子公司,,,1000.0,上海市,12/31/2023,,否
000050.SZ,深天马A,厦门天马光电子有限公司,10000350213.0,参股子公司,29700.0,15.0,198000.0,福建省厦门市,12/31/2023,,否
000050.SZ,深天马A,芜湖天马汽车电子有限公司,10000291135.0,全资子公司,13000.0,100.0,13000.0,芜湖市,12/31/2023,制造业,否
000050.SZ,深天马A,天马新型显示技术研究院(厦门)有限公司,10000385852.0,参股子公司,18000.0,36.0,50000.0,福建省厦门市,12/31/2023,,否
000050.SZ,深天马A,广东聚华印刷显示技术有限公司,10461755.0,参股子公司,,,12159.3,广东省广州市,12/31/2023,,否
000050.SZ,深天马A,天马微电子(印度)有限公司,10000079470.0,控股子公司,3.774,51.0,7.4,印度新德里,12/31/2023,商业贸易,否
000050.SZ,深天马A,厦门天马显示科技有限公司,10000072231.0,联营企业,405000.0,15.0,2700000.0,厦门市,12/31/2023,显示屏及显示模组,否
000050.SZ,深天马A,湖北长江新型显示产业创新中心有限公司,10000051348.0,全资子公司,150000.0,100.0,150000.0,武汉市,06/30/2023,制造业,否
000050.SZ,深天马A,上海富天沣微电子有限公司,10000421529.0,参股子公司,,,1000.0,上海市,06/30/2023,,否
000050.SZ,深天马A,江苏天华汽车电子科技有限公司,10000435497.0,控股子公司,5500.0,55.0,10000.0,南通市,06/30/2023,制造业,否
000050.SZ,深天马A,天马(芜湖)微电子有限公司,10000355775.0,控股子公司,249984.0,52.08,480000.0,芜湖市,06/30/2023,制造业,否
000050.SZ,深天马A,天马微电子科技有限公司,10000350209.0,全资子公司,5000.0,100.0,5000.0,厦门市,06/30/2023,商业贸易,否
000050.SZ,深天马A,芜湖天马汽车电子有限公司,10000291135.0,全资子公司,13000.0,100.0,13000.0,芜湖市,06/30/2023,制造业,否
000050.SZ,深天马A,天马新型显示技术研究院(厦门)有限公司,10000385852.0,参股子公司,,,50000.0,福建省厦门市,06/30/2023,,否
000050.SZ,深天马A,广东聚华印刷显示技术有限公司,10461755.0,参股子公司,,,12159.3,广东省广州市,06/30/2023,,否
000050.SZ,深天马A,天马欧洲公司,10581848.0,全资子公司,,100.0,,德国杜塞尔多夫,06/30/2023,商业贸易,否
000050.SZ,深天马A,天马美国公司,10581846.0,全资子公司,,100.0,,美国洛杉矶,06/30/2023,商业贸易,否
000050.SZ,深天马A,上海天马有机发光显示技术有限公司,10335453.0,全资子公司,100000.0,100.0,100000.0,上海市,06/30/2023,制造业,否
000050.SZ,深天马A,天马日本公司,10320019.0,全资子公司,430000.0,100.0,430000.0,日本,06/30/2023,制造业,否
000050.SZ,深天马A,天马微电子(香港)有限公司,10180187.0,全资子公司,10.0,100.0,10.0,香港,06/30/2023,商业贸易,否
000050.SZ,深天马A,深圳中航显示技术有限公司,10180184.0,全资子公司,1000.0,100.0,1000.0,深圳市,06/30/2023,制造业,否
000050.SZ,深天马A,厦门天马微电子有限公司,10171645.0,全资子公司,880000.0,100.0,880000.0,厦门市,06/30/2023,显示屏及显示模组,否
000050.SZ,深天马A,武汉天马微电子有限公司,10117556.0,全资子公司,1628000.0,100.0,1628000.0,武汉市,06/30/2023,显示屏及显示模组,否
000050.SZ,深天马A,成都天马微电子有限公司,10105813.0,全资子公司,120000.0,100.0,120000.0,成都市,06/30/2023,制造业,否
000050.SZ,深天马A,韩国天马公司,10058543.0,全资子公司,100.0,100.0,100.0,韩国京畿道,06/30/2023,商业贸易,否
000050.SZ,深天马A,上海天马微电子有限公司,10055084.0,全资子公司,103000.0,100.0,103000.0,上海市,06/30/2023,制造业,否
000050.SZ,深天马A,上海中航光电子有限公司,10051435.0,全资子公司,160000.0,100.0,160000.0,上海市,06/30/2023,制造业,否
000050.SZ,深天马A,厦门天马光电子有限公司,10000350213.0,联营企业,29700.0,15.0,198000.0,厦门市,06/30/2023,制造业,否
000050.SZ,深天马A,天马微电子(印度)有限公司,10000079470.0,控股子公司,,51.0,,印度新德里,06/30/2023,商业贸易,否
000050.SZ,深天马A,厦门天马显示科技有限公司,10000072231.0,联营企业,405000.0,15.0,2700000.0,厦门市,06/30/2023,制造业,否
000050.SZ,深天马A,上海天马微电子有限公司,10055084.0,全资子公司,103000.0,100.0,103000.0,上海市,12/31/2022,显示屏及显示模组,否
000050.SZ,深天马A,韩国天马公司,10058543.0,全资子公司,100.0,100.0,100.0,韩国京畿道,12/31/2022,商业贸易,否
000050.SZ,深天马A,成都天马微电子有限公司,10105813.0,全资子公司,120000.0,100.0,120000.0,成都市,12/31/2022,制造业,否
000050.SZ,深天马A,武汉天马微电子有限公司,10117556.0,全资子公司,1628000.0,100.0,1628000.0,武汉市,12/31/2022,显示屏及显示模组,否
000050.SZ,深天马A,厦门天马微电子有限公司,10171645.0,全资子公司,880000.0,100.0,880000.0,厦门市,12/31/2022,显示屏及显示模组,否
000050.SZ,深天马A,深圳中航显示技术有限公司,10180184.0,全资子公司,1000.0,100.0,1000.0,深圳市,12/31/2022,制造业,否
000050.SZ,深天马A,天马微电子(香港)有限公司,10180187.0,全资子公司,10.0,100.0,10.0,香港,12/31/2022,商业贸易,否
000050.SZ,深天马A,天马日本公司,10320019.0,全资子公司,430000.0,100.0,430000.0,日本,12/31/2022,制造业,否
000050.SZ,深天马A,上海天马有机发光显示技术有限公司,10335453.0,全资子公司,100000.0,100.0,100000.0,上海市,12/31/2022,制造业,否
000050.SZ,深天马A,广东聚华印刷显示技术有限公司,10461755.0,联营企业,3399.74028,27.96,12159.3,广州市,12/31/2022,现代服务业,否
000050.SZ,深天马A,天马美国公司,10581846.0,全资子公司,,100.0,,美国洛杉矶,12/31/2022,商业贸易,否
000050.SZ,深天马A,天马欧洲公司,10581848.0,全资子公司,,100.0,,德国杜塞尔多夫,12/31/2022,商业贸易,否
000050.SZ,深天马A,天马新型显示技术研究院(厦门)有限公司,10000385852.0,联营企业,18000.0,36.0,50000.0,厦门市,12/31/2022,现代服务业,否
000050.SZ,深天马A,上海中航光电子有限公司,10051435.0,全资子公司,160000.0,100.0,160000.0,上海市,12/31/2022,制造业,否
000050.SZ,深天马A,厦门天马光电子有限公司,10000350213.0,联营企业,29700.0,15.0,198000.0,厦门市,12/31/2022,制造业,否
000050.SZ,深天马A,湖北长江新型显示产业创新中心有限公司,10000051348.0,全资子公司,150000.0,100.0,150000.0,武汉市,12/31/2022,制造业,否
000050.SZ,深天马A,厦门天马显示科技有限公司,10000072231.0,联营企业,405000.0,15.0,2700000.0,厦门市,12/31/2022,制造业,否
000050.SZ,深天马A,天马微电子(印度)有限公司,10000079470.0,控股子公司,,51.0,,印度新德里,12/31/2022,商业贸易,否
000050.SZ,深天马A,上海富天沣微电子有限公司,10000421529.0,联营企业,400.0,40.0,1000.0,上海市,12/31/2022,现代服务业,否
000050.SZ,深天马A,芜湖天马汽车电子有限公司,10000291135.0,全资子公司,13000.0,100.0,13000.0,芜湖市,12/31/2022,制造业,否
000050.SZ,深天马A,天马微电子科技有限公司,10000350209.0,全资子公司,5000.0,100.0,5000.0,厦门市,12/31/2022,商业贸易,否
000050.SZ,深天马A,天马(芜湖)微电子有限公司,10000355775.0,控股子公司,249984.0,52.08,480000.0,芜湖市,12/31/2022,制造业,否
000050.SZ,深天马A,江苏天华汽车电子科技有限公司,10000435497.0,控股子公司,5500.0,55.0,10000.0,南通市,12/31/2022,制造业,否
000055.SZ,方大集团,上海方大建智科技有限公司,10000086706.0,间接全资子公司,5000.0,100.0,5000.0,上海,06/30/2023,建筑科技、智能科技、自动化科技、建筑幕墙的设计、制作和安装,否
000055.SZ,方大集团,江西方大智造科技有限公司,10000509401.0,控股子公司,9900.0,99.0,10000.0,赣州,06/30/2023,生产销售新型材料、复合材料,否
000055.SZ,方大集团,方大智源科技(南昌)有限公司,10000313098.0,间接控股子公司,83.1,83.1,100.0,南昌,06/30/2023,地铁屏蔽门生产、加工、安装,否
000055.SZ,方大集团,方大智源科技(武汉)有限公司,10000313034.0,间接控股子公司,831.0,83.1,1000.0,武汉,06/30/2023,地铁屏蔽门生产、加工、安装,否
000055.SZ,方大集团,方大智源科技(东莞)有限公司,10000313022.0,间接控股子公司,4155.0,83.1,5000.0,东莞,06/30/2023,地铁屏蔽门生产、加工、安装,否
000055.SZ,方大集团,深圳市赣商联合投资股份有限公司,10501839.0,参股子公司,,,490.0,广东省深圳市,06/30/2023,,否
000055.SZ,方大集团,江西赣商创新置业股份有限公司,10933707.0,参股子公司,,,35000.0,江西省南昌市,06/30/2023,,否
000055.SZ,方大集团,通用地铁科技公司,,间接控股子公司,,83.1,,新加坡,06/30/2023,地铁屏蔽门生产、加工、安装,否
000055.SZ,方大集团,方大江西新材公司,,控股子公司,,75.0,,南昌,06/30/2023,生产销售新型材料、复合材料,否
000055.SZ,方大集团,深圳市中融利泰投资有限公司,10984053.0,间接控股子公司,6655.0,55.0,12100.0,深圳,06/30/2023,商务服务,否
000055.SZ,方大集团,深圳市方大云智科技有限公司,10957474.0,间接全资子公司,5000.0,100.0,5000.0,深圳,06/30/2023,技术开发、销售;投资兴办实业;科技园区运营管理,否
000055.SZ,方大集团,上海方大智建科技有限公司,10957473.0,参股子公司,3000.0,30.0,10000.0,上海,06/30/2023,智能科技、新能源科技、自动化科技,否
000055.SZ,方大集团,Fangda Australia Pty Ltd,10941924.0,间接全资子公司,,100.0,,澳大利亚,06/30/2023,建筑幕墙的设计、制作和安装,否
000055.SZ,方大集团,深圳市前海科创源软件有限公司,10706570.0,间接控股子公司,415.5,83.1,500.0,深圳,06/30/2023,软件开发,否
000055.SZ,方大集团,深圳市鸿骏投资有限公司,10706569.0,控股子公司,9800.0,98.0,10000.0,深圳,06/30/2023,投资,否
000055.SZ,方大集团,南昌市新建方大新能源有限公司,10600822.0,间接全资子公司,1000.0,100.0,1000.0,南昌,06/30/2023,光伏电站工程的设计、安装,否
000055.SZ,方大集团,萍乡市方大芦新新能源有限公司,10598055.0,间接全资子公司,1000.0,100.0,1000.0,萍乡,06/30/2023,光伏电站工程的设计、安装,否
000055.SZ,方大集团,深圳市方大物业管理有限公司,10595660.0,间接全资子公司,1000.0,100.0,1000.0,深圳,06/30/2023,物业管理,否
000055.SZ,方大集团,世汇国际控股有限公司,10575931.0,全资子公司,,100.0,,维尔京群岛,06/30/2023,投资,否
000055.SZ,方大集团,东莞市方大新能源有限公司,10575431.0,间接全资子公司,1000.0,100.0,1000.0,东莞,06/30/2023,光伏电站工程的设计、安装,否
000055.SZ,方大集团,方大(江西)置地有限公司,10552293.0,间接全资子公司,10000.0,100.0,10000.0,南昌,06/30/2023,房地产开发经营,否
000055.SZ,方大集团,深圳市方大置业发展有限公司,10489535.0,控股子公司,19800.0,99.0,20000.0,深圳,06/30/2023,房地产开发经营,否
000055.SZ,方大集团,深圳市方大新能源有限公司,10489533.0,控股子公司,9900.0,99.0,10000.0,深圳,06/30/2023,光伏电站工程的设计、安装,否
000055.SZ,方大集团,成都方大建筑科技有限公司,10472279.0,间接全资子公司,5000.0,100.0,5000.0,成都,06/30/2023,建筑幕墙材料受托加工,否
000055.SZ,方大集团,东莞市方大新材料有限公司,10419940.0,间接全资子公司,27280.0,100.0,27280.0,东莞,06/30/2023,建筑幕墙产品安装和销售,否
000055.SZ,方大集团,方大智源科技股份有限公司,10064020.0,间接控股子公司,8725.5,83.1,10500.0,深圳,06/30/2023,地铁屏蔽门及服务,待上市(A22480.SZ 方大智源)
000055.SZ,方大集团,深圳市方大建科集团有限公司,10020724.0,控股子公司,59196.0,98.66,60000.0,深圳,06/30/2023,幕墙系统及新材料,否
000055.SZ,方大集团,方大智源科技(香港)有限公司,10000423011.0,间接控股子公司,,83.1,,香港,06/30/2023,地铁屏蔽门安装,否
000055.SZ,方大集团,深圳市云筑检测技术有限公司,10000313103.0,间接全资子公司,500.0,100.0,500.0,深圳,06/30/2023,建筑安全、建筑节能系统的检测、技术服务及咨询,否
000055.SZ,方大集团,深圳市方大云筑科技有限公司,10000181997.0,间接全资子公司,1000.0,100.0,1000.0,深圳,06/30/2023,建筑安全、建筑节能系统的检测、技术服务及咨询,否
000055.SZ,方大集团,深圳市方大投资合伙企业(有限合伙),10000181709.0,控股子公司,,99.0,,深圳,06/30/2023,项目投资及投资咨询,否
000055.SZ,方大集团,深圳市迅富投资有限公司,10000181707.0,间接全资子公司,10.0,100.0,10.0,深圳,06/30/2023,项目投资及投资咨询,否
000055.SZ,方大集团,深圳市立富投资有限公司,10000181705.0,间接控股子公司,52.0,52.0,100.0,深圳,06/30/2023,项目投资及投资咨询,否
000055.SZ,方大集团,方大建科香港有限公司,10000126746.0,间接全资子公司,,100.0,,香港,06/30/2023,建筑幕墙的设计、销售和安装,否
000055.SZ,方大集团,方大东南亚有限公司,10000107580.0,间接全资子公司,,100.0,,越南,06/30/2023,建筑幕墙的设计、制作和安装,否
000055.SZ,方大集团,成都方大幕墙科技有限公司,10000086710.0,间接全资子公司,5000.0,100.0,5000.0,成都,06/30/2023,建筑装饰和其他建筑业,否
000055.SZ,方大集团,方大智源科技(东莞)有限公司,10000313022.0,间接控股子公司,4155.0,83.1,5000.0,东莞,12/31/2022,地铁屏蔽门生产、加工、安装,否
000055.SZ,方大集团,方大智源科技(武汉)有限公司,10000313034.0,间接控股子公司,831.0,83.1,1000.0,武汉,12/31/2022,地铁屏蔽门生产、加工、安装,否
000055.SZ,方大集团,方大智源科技(南昌)有限公司,10000313098.0,间接控股子公司,83.1,83.1,100.0,南昌,12/31/2022,地铁屏蔽门生产、加工、安装,否
000055.SZ,方大集团,江西方大智造科技有限公司,10000509401.0,控股子公司,9900.0,99.0,10000.0,赣州,12/31/2022,生产销售新型材料、复合材料,否
000055.SZ,方大集团,上海方大建智科技有限公司,10000086706.0,间接全资子公司,5000.0,100.0,5000.0,上海,12/31/2022,建筑科技、智能科技、自动化科技、建筑幕墙的设计、制作和安装,否
000055.SZ,方大集团,成都方大幕墙科技有限公司,10000086710.0,间接全资子公司,5000.0,100.0,5000.0,成都,12/31/2022,建筑装饰和其他建筑业,否
000055.SZ,方大集团,深圳市迅富投资有限公司,10000181707.0,间接全资子公司,10.0,100.0,10.0,深圳,12/31/2022,项目投资及投资咨询,否
000055.SZ,方大集团,方大东南亚有限公司,10000107580.0,间接全资子公司,,100.0,,越南,12/31/2022,建筑幕墙的设计、制作和安装,否
000055.SZ,方大集团,方大建科香港有限公司,10000126746.0,间接全资子公司,,100.0,,香港,12/31/2022,建筑幕墙的设计、销售和安装,否
000055.SZ,方大集团,深圳市立富投资有限公司,10000181705.0,间接控股子公司,52.0,52.0,100.0,深圳,12/31/2022,项目投资及投资咨询,否
000055.SZ,方大集团,深圳市方大投资合伙企业(有限合伙),10000181709.0,控股子公司,,99.0,,深圳,12/31/2022,项目投资及投资咨询,否
